Dialect,Domanda,Risposta
full,x,"Lu Guardianu, comu lu vitti, ci dis­ si: «Chi è chi mi cunta lu fratellu? chi successi? iu nun ci criju si nun lu sentu di vui.» «'Nca, Signuri, chi avi ad essiri? iu nun sàcciu àu­ tru ca siti tutti dannati, e lu Signuri mi dissi ca siddu nun dati tuttu a li poviri, vi ni jiti a lu 'Nfernu!» «Mai, ri­ spusi lu Guardianu, nuàtri a lu 'Nfernu nun ci vulemu jiri; ni cuntintamu dari tuttu a li poviri, basta chi jamu tutti 'n Paradisu! ora fazzu sunari la chiamata, e fazzu vèniri a tutti li poviri ni la Chiesa.» Sunau la chiamata e spartèru tutti cosi a li poviri, lassannu anchi li stabili pi legatu perpetuu a tutti li puvireddi. Doppu d'aviri spinnutu tutti cosi, lu puvireddu vitti ca lu Signuri era ni lu cunfissiunàriu chi aspittava. Pig­ ghiau iddu e ci iju lu primu."
full,x,"Chiddu, lu cammari­ ri, si la singau, e spaziu chi idda si ni iju all'àutra càm­ mara pri pripararisi a la Missa, iddu pigghiau un tim­ pirinu di la sacchetta e tagghiau lu coddu a lu piccirid ­ du di la naca. Comu poi la Riggina si ni iju di ddà ddà chetta di la Riggina; lu cuteddu era untatu di sangu friscu. Comu lu Re vitti sta cosa ci dissi: «Pigghiati ora ora lu picciriddu mortu e vattinni pri sempri di lu miu palazzu!» La Riggina avogghia di scherennarisi , e diri ca nun ni sapía nenti, tutti ci gridaru a la cruci, e dissiru ca fu idda stissa. Basta, siccomu lu Re facía fracassi, idda obbedienti si pigghiau a lu figghiu mor­ tu, anchi la testa, e si ni iju. Comu idda si misi a cami­ nari, doppu un pezzu si truvau 'nta un voscu."
full,x,"Tu la chiami, ca iu ti la 'nsignu, e tutti ssi morti li farai carriari d'idda. L'urtimu mortu pirò ci lu cusi cu idda, quantu almenu si allavanca puru la vecchia cu lu mortu!» San Giuseppi poi si ni iju, e ci lassau dittu a la Riggina: «Nun mi scurdari, vasinnò iu mi scordu arreri a tia.» «Iu nun mi scurdirò mai a Vui, pirchì v'aiu tantu obbligu pri li be­ neficii ch'aiu ricivutu!» E già si licinziaru. La Riggina subbitu iju a livari lu pizzinu di lu capizzu di lu Re; e chiddu, stunatu e surprisu, si sdruvigghiau. Idda poi ci cuntau lu fattu, e iddu arristau assai ammiratu di San Giuseppi, e l'ebbiru sempri protetturi, avvucatu e patru­ ni! Polizzi-Generosa."
full,x,"Peppi cu li so' surdati scinnèru, e si nni jeru a lu palazzu; ddà liau li manu a sò Papà; lu mezzujornu cci fu 'na gran tavula­ ta: lu mezzujornu a tavula tutti, mentri chi manciavanu, S. Micheli Arcangilu cci dissi a lu Re: «Vui avivu 'na statua di San Micheli Arcangilu; un annu cci facìstivu la festa e poi nun cci nn'âtu fattu cchiù; pirchì? forsi chi vi mancanu li grana?» Dici lu Re: «Nun mi cci aiu vu­ tatu cchiù.» E S. Micheli cci dissi: «Jèmula a vìdiri sta statua.» Jeru a vìdiri sta statua, ed era tutta muffuta; pigghiau S. Micheli Arcangilu, comu la vitti, un dissi nenti; si jeru a'ssittari e si mìsiru di novu a mangiari. Comu finèru di mangiari cci dissi, dici: «Ebbeni jeu sugnu S. Micheli Arcangilu, maritati a chissi dui, e sicu­ tati a fari la festa a S."
full,x,"Micheli: «Fatti carricari un bastimentu di gatti.» Lu 'nnumani comu agghiurnau dici lu Re: «Chi avi' pinsatu, Peppi?» Dici: «Tutti cosi; m'avi a carricari un bastimentu di gatti.» Lu Re jittau un bannu: Tutti chiddi pirsuni chi hannu gatti, li purtassiru a lu palazzu di lu Re; e iddu l'accattau. Peppi fici adinchiri, a lu soli­ tu, lu bastimentu, addumannau licenzia e si nni iju. Arri­ vannu cchiù 'n funnu di lu stissu postu, lu capitanu lu lassau di nuovu; e chiddu, a lu solitu, stava pi anniàrisi; cuminciau a chiamari ajutu, chiamau a S. Micheli Ar­ cangilu, e subbitu iddu cci cumparíu; fici cumpàriri lu stissu bastimentu d'oru e si abbiaru pri 'n'àutra città. Comu vittiru stu bastimentu d'oru, subbitu la 'mmasciata si vinía pri paci o pri guerra; cci dissiru chi vinianu pri paci; e lu Re li 'mmitau a mangiari a tavula cu iddu."
full,x,"Cc'era 'na vota un frati e 'na soru; stu frati e sta soru si vulevanu 'stremu bèniri; tanta la bemmulenza chi s'avìa­ un, ca la soru niscíu gràvita. Ddoppu li novi misi avi par­ turutu e avi fattu un beddu figghiu màsculu: l'hannu vat­ tiatu e cci hannu misu Grigòliu; hannu fattu fari 'na ca­ scitedda cu cosi d'oru, 'nfasciagghi d'oru, e l'hannu chiu­ su ddà e poi l'hannu mannatu a jittàri a mari. Sta casci­ tedda si la purtau lu mari; sbatti di ccà, sbatti di ddà, un piscaturi chi piscava la vidi e la va a pigghia; la grapi: «Oh! picciriddu mio, dici, e comu, cu sti gioj, e senza patri e matri?» Ha pigghiatu e cci l'avi purtatu a la casa a sò mugghieri. La mugghieri avía parturutu di friscu, e comu vitti stu picciriddu si umbrau; dici: «E stu picci­ riddu cu' vi lu detti?"
full,x,"Si raccunta e si rapprisenta ca cc'era un Re, e si chia­ mava Custantinu. Stu Re era maritatu, e puru si vulía pi­ gghiari 'n'àutra mugghieri: scrivi a Sò Santità Papa Siivestru ca si vulía maritari arría. Papa Silvestru cci manna a diri: «Iu nun vogghiu jiri contra la Divinità.» Iddu cci dici: «Ma vu' aviti a fari cuomu vi dicu i', si no, ap­ priessu ppi bu' cci sarrannu guai.» «Faciti cuomu vuli­ ti; sta libirtà nun vi la dugnu mai, nun sgradìsciu lu cu­ mannu di Diu.» Tannu Custantinu lu manna a'mminaz­ zari: «E si nun faciti cuomu vi dicu iu, priestu la fuga vi fazzu pigghiari.» Lu Papa Silvestru, attimurutu di Diu, cci detti locu, e si nni iju 'nta un voscu a fari orazioni. Ddà Gesù Cristu cci fabbricau 'na Chiesa pi fari orazioni a sò piaciri."
full,x,"Haju stu ciàscu chinu di vinu, e cc'è 'na musca dintra, e io schifíu a vìviri; tràsicci e mi cci la levi, e nni nni jamu.» La Morti, minchuna minchuna trasíu; comu trasíu, Accaciùni attuppa lu ciàscu, e si lu 'nfila 'nta la sacchetta: «Stà' un pizzuddu cu mia» dici. 'Nchiusa la Morti, 'un muría cchiù nuddu; e unni si java java si vidìanu vecchi cu tanta di varva bianca chli­ ra un spittaculu. L'Apostuli 'n vidennu chistu cci jittava­ un quarchi botta a lu Maistru; 'nsina ca lu Maistru iju a lu scontru di Accaciùni. «Accaciùni, cci dici, e chista ch'è manera, tinìriti la Morti pi tanti anni 'nchiusa! e li genti chi vannu cadennu senza mòriri mai?» «Maistru, cci dici Accaciùni: la vuliti nisciuta la Morti? Facìtimi ijri 'n Paraddisu, e io vi la nèsciu.» Lu Signuri dissi 'ntra bere (in chel fiasco)."
full,x,"Lu Maistru cci dissi: «Ti sia cuncessa ssa grazia.» Fra Giugannuni era viecchiu, e cci arrivà' la Morti e cci dissi: «Giugannuni, avi' tri uri di vita!» Fra Giugan­ nuni cci rispusi a la Morti: «Quannu mi vieni a pigghia­ ri, mi l'avi' a diri mezz'ura prima.» Vinni la Morti e cci dissi: «Si' muortu!» Dici lu Fra Giugannuni: «A nnomu di Fra Giugannuni, la Morti nni lu mà buggiac­ cuni!» Pùa la porta 'ntra 'na panittera cci detti la bug­ giacca e cci dissi: «Cummari, appinnìtila a lu fumu fina chi viegnu ia.» Pri quarant'anni 'un muría nuddu. Dduoppu quarant'anni si ij' a pigghiari la buggiacca pri scarzarari la Morti pri muriri Fra Giugannuni ca era viecchiu, e 'un riggía cchiù. Cu tutta la buggiacca, niesci la Morti, e lu primu ch'ammazza, a Fra Giugannuni, e pùa a tutti chiddi chi nun avìanu murutu nni li quaran­ t'anni."
full,x,"Na vota si cunta e s'arriccunta ca cc'era un scarpa­ reddu, chi si chiamava Mastru Franciscu; e pirchì era tantu lagnusu ca mancu lu sàcciu diri, la genti lu chia­ mavanu Mastru Franciscu Mancia-e-sedi. Stu Mastru Franciscu avía cincu figghi fimmini, na cchiù bedda di l'àutra, e massàri quantu lu Suli, ca lu massarizzu lu jittavanu manati manati. Ma chi avìanu a fari, puvireddi, si sò patri nun vuscava nenti, ca nun vulía travagghiari, e l'avìanu a mantèniri li figgi! Si susía, si vistía, e si nni jia a la taverna, e ddà si 'nfilava sutta lu nasu tuttu lu vù­ schitu di li so' figghi. 'Nfini, 'na vota, li figghi lu custrinceru a mèttiri a tra­ vagghiari. S'afferra la coffa e li furmi, si li jetta 'n cod­ du, e va pri li strati, gridannu: Cunzamu li scarpi!"
full,x,"A la notti cci iju la Morta arreri «Saddaedda. Saddaedda, pròjmi la jammaredda cu tutta la quasittedda.» Iddi cci dicìanu a la picciotta: «Chi cci facisti? Chista ora nn'ammazza!» «Ieu nenti cci fici.» Lu 'nnumani agghiurnau; la Morta si nn'avía jutu nna la fossa arrè. La picciotta iju a circari li picciotti, ma li picciotti 'un cci vòsiru jiri cchiù. Saddaedda si nni iju nni 'na picciotta vicina. «Mi vuliti fari scurari ccà sta­ sira? Ieu v'accattu li maccarruni, li cassateddi, e vui mit­ titi la farina.» La picciotta dici: «Sì, scura ccà stasira.» La notti cci iju a tuppuliari la Morta: «Saddaedda. Saddaedda, dunami la jammaredda cu tutta la quasitted­ da.» La picciotta cci dici a Saddaedda: «Vattinni ca ccà un cci avi' a dòrmiri cchiù, ccà.» La notti stissa la mannau puru, ca si scantava. Saddaedda, dispirata, si nni iju 'n casa sua."
full,x,"ora datimi 'na canuzza e lu firriuolu ca aiu a jiri a circari a mà suoru.» Si minti 'n caminu e va a cerca a sò suoru; arriva 'ntra un chianu e vidi 'na quantità di cri­ stiani e dici: «Di cu' è sta vistiami?» Rispunni lu vi­ stiamaru: «Di lu Dragu-draganti, Chi un si spagna nè di Di', nè di li Santi, Chi si spagna di Do Firriulieddu Ca, tri jorna natu, e va pri lu viulieddu, E duna pani a la cani e cci dici: Mancia, canuzza mia, e nun abbaiari Ca buoni cosi âmmu a fari.» Pùa vitti 'na mànnira di piecuri, e cci spijà': «Di cu' su' sti piecuri?» «Di lu Dragu-draganti, Chi un si spagna nè di Di', nè di li Santi, Chi si spagna di Do Firriulieddu Ca, tri jorna natu, e va pri lu viulieddu, E duna pani a la cani e cci dici: Mancia, canuzza mia, e nun abbaiari Ca buoni cosi âmmu a fari.» Arriva nni la casa di lu Dragu, e tuppía, e la suoru cci apri, e vitti stu picciliddu."
full,x,"Na di li du' cummari appi pietà di stu menzu gadduzzu e nun si lu vosi manciari: cci cusi ben pulita la vozza e li vudidduzza, e si misi a pàscilu cu muddicheddi di pani; e tantu fici ca lu menzu gadduzzu campau. Tant'è, unu ora, unu poi, l'àutri gadduzzi si nni jianu mali juti, e jianu murennu unu appressu a l'àutru comu avissiru lu mali-suttili: sulu ca campau la menzugadduzzu, e la patruna lu vulía bèniri cchiù di la pupid­ da di l'occhi soi. Na matina avía a fari lu pani, e cirníu la farina: poi appi a nèsciri, e lassau tutti cosi 'n tridi­ ci. Comu s'arricogghi doppu du' uri, trova lu pani bed­ du fattu, 'nfurnatu e cottu ca era 'na maravigghia. «Gesu! e cu' lu fici? oh chi cosa galanti!» E cu' lu fici, e cu' nun lu fici, nun potti sapiri nenti."
full,x,"La funtana cci spijau: «Aceddu, comu si' accussì spinnatu?» Si vôta l'aceddu: «Lu surciddu muríu; la gatta si gratta e pila; la purtiera sbattulía; la finestra si grapi e chiuj; l'arvulu si sdirrubbau; e jeu comu aceddu mi spinnai.» «E jeu comu funtana siccu.» 'Nta sta funtana iju a vìviri un cuocu; e cci dissi: «Funtana, pirchì siccasti?» E la funtana cci cunta tuttu lu passaggiu: «Lu surciddu muríu; la gatta si gratta e pila; la purtiera sbattulía; la finestra si grapi e chiuj; l'ar­ vulu si sdirrubbau; l'aceddu si spinnau; e jeu funtana siccai.» «E jeu cuomu cuocu, mi mentu lu culu 'nta lu fuocu.» Passò un muonacu di S."
full,x,"Si riccunta e cc'era 'na vota e cc'era un sagristaneddu, chi ogni matina scupava la Chiesa. Un jornu 'nta di l'àu­ tri, mentri chi scupava la Chiesa trova e trova un tirdinà­ ri; lu pigghiau, si lu misi in sacchetta e doppu chi accab­ bau la fatiga si manciava lu sensu di chiddu chi avía a'ccattari cu stu tirdinàri, e dicía: «Si m'accattu tirdinà­ ri di nuci, hannu li scorci; si m'accattu tirdinàri di mèn­ nuli, hannu li scorci, si m'accattu nuciddi, hannu li scor­ ci, ora, la megghiu chi è, m'accattu tirdinàri di càlia e mi la mangiu.» Accussì fici; s'accattau la càlia e si la iju mangiannu a còcciu a còcciu pi li strati."
full,x,"Ajeri lu gaddu pinsau di beni di ancugnari a lu tinidduz­ zu di lu porcu chi si stava mangiannu la canìgghia, e 'nta 'na vutata d'occhi, gnàu! cci duna 'na scagghiunatuna e l'ammazzau.» «E facistivu chissa! cci arrispunni lu sagristanu, ma jeu 'un sàcciu nenti; o mi dati lu gaddittu, o mi dati lu purchittu! O mi dati lu gaddittu, o mi dati lu purchittu!» e sichitau a picchiari tantu, sempri dicen­ un la stissa cosa, chi la principala fu custritta a dàricci lu porcu. Mastru 'Sippuzzu s'affirrau lu porcu, e 'un avennn unni mìttilu, lu purtau 'nta 'na pastàra, amica sua, e cci dissi: «Cummari Brìcita, mi vuliti fari 'na finizza?"
full,x,"Eu sugnu lu cchiù minchiuni, e lu cappottu tocca a mia.» «No, ca tocca a mia, dici n'àutru, ca eu sugnu cchiù minchiuni di tia.» «No, dici lu terzu, ca eu sugnu cchiù minchiu­ ni di tutti, e lu cappottu tocca a mia.» «Ora bonu: dici la rigniculu; pi livari custioni, datilu a mia stu cappottu: si teni cunsigghiu, e vuàtri cuntiriti ognunu un fattu suc­ cessu 'n pettu a vuàtri, e cu' avi fattu la cchiù grossa min­ chiunaria, e chissu si pigghia lu cappottu.» Dunca si dèttiru 'na nuttata di tempu, pi lu 'nnumani tèniri cunsigghiu. Lu 'nnumani si juncèru, e cumincia lu primu: «Signuri, eu truvannumi a la mè casa, a mè matri cci purtaru un panaru di ficu pri cumprimentu. Mè matri la vulía cumprimintari a n'àutru, e nun mi nni vulía fari pigghiari mancu na di sti ficu."
full,x,"cci rispunni l'Alcamisi; quannu parte­ mu?» «Partemu dumani.» Lu 'nnumani lu burgisi Alcamisi càrrica da' zimmìli tanti di pignati, e iddu e lu pignataru si mettinu a la via di bon matinu. Pri la via lu burgisi puncía a lu pignataru ca vulía sapiri quannu avía a chiòviri. «Nenti cumpari, (dici la pignataru), quannu semu junti a Cunigghiuni vi lu dicu.» 'Nca, comu vosi Diu, arrivaru a Cunigghiuni: l'Alcamisi, ca la testa cci macinava sulu ddà, appena trasi 'nta lu paisi cci dumanna: «Cumpari, quannu chiovi?» Lu pignataru, ca si vitti juntu a Cunigghiuni, si misi a ridiri e cci rispunniu: «Truniannu truniannu, S' 'un chiovi aguannu, chiovi n'âtr'annu.» A stu bruttu l'Alcamisi, ca 'un era loccu comu paría, rispunníu subitu: «Ah, chissu è?"
full,x,"Ora mi nni vaju....» E avi lassatu ddu paisi. Juncennu 'nta n'âutru paisi senti chianciri: «Ge'! Ge'! lu figghiu miu, ca la manu cci appizza!... » 'Ncugna e vidi un picciriddu chi jucava a li nuciddi; avía pigghiatu li nuciddi 'nta l'addetta, e avía lu pugnu chiusu e ddu pu­ gnu chiusu cu li nuciddi 'un putía nèsciri. Dici la ma­ tri: «Figghiu miu, ca la manu cci hannu a tagghiari!...» Si vôta lu picciottu: «Quantu mi dati ca vi lu medicu jeu?» « Ge'! Ge'! quantu vuliti: ccà cc'è deci pezzi.» Ha pigghiatu iddu e cci dici a lu picciriddu: «Jèttanni quattru ca ti nni dugnu ottu.» Lu picciriddu li jetta, e la manu nun niscía. «Jèttanni ottu, e ti nni dugnu sidi­ ci.» Lu picciriddu jetta li nuciddi, e la manu niscíu. Comu niscíu la manu: «Ge'! Ge'! chi midicuni», dici la matri. «Ora jeu ccà m'hê maritari?"
full,x,"Nelle parole messe in bocca a lu capacioto è imitato e forse non esagerato lu parlari di chel comune, lu quale vocalizza assai più che non si creda li parole. Vedi li novelle nn. LXXXVIII, CXI, CXXXIV, e la nota di pag. , vol. II [nota ni ll'edizione elettronica Manuzio]. materassi, erbaggi, olive, ecc., e gridano: Haju la pagghia longa! (La pagghia); La linazza! (Lu linaccio); Haju li spàraci di muntagna (gli asparagi); ecc. Riferirò altrove li varie maniiri onne si gridano per li strade i frutti, gli lu­ baggi, li verdure, ed altro. c'è da mangiari rubanno. Questo parlari furbesco è comune a tutta la Sicilia, e ve n'è un in Palermo che è detto zingariscu, incomprensibile per quasi chicchessia."
full,x,"Si cunta ca cci fu un castartirminisi ca fu surdatu e ij' 'n Calavria, e cuglì' 'n'amicizia cu un calavrisi: lu castar­ timinisi, ca era 'spertu, si raccuglì' 'na quantità di dinari. Quannu fici lu tiempu di surdatu, si spartì' di l'amicu ca­ lavrisi, e si nni vinni in Castartermini: cu li dinari chi avía acchistatu, si mintì' 'na bella putía di luordu cu sa­ lumi, vinu, virdura, agrumi e tutta cummìta: 'ntantu campava commudu, e l'amicu Calavrisi era arriduttu pò­ ghiru. Un juornu stu Calavrisi si risolvi."
full,x,"Ni lu fari s'azioni, e chiudirici arreri lu casciu­ ni, nun ci dava tempu a lu Principali di scinniri la roba, e facènnuci 'nsinga sempri ci dicía: «Nenti, non vògghio ssa roba, vògghio chella di sopra.» Lu Napulitanu finíu la sò funzioni, e poi fici scinniri a lu Principali dicènnuci di vuliri vidiri dda pezza di roba chi lu stissu Principali avía ni li manu. Vitti la roba, e lu Napulitanu ci dissi nun essiri chidda la roba chi circava iddu, e pirciò nun ci ni essennu, si ni putia jiri. Lu rispittaru e si ni jeru. Ni li strati strati lu Napulitanu, era cuntintuni, nenti curànnusi ca tutti li Palermitani taliànnulu ci facìanu sèntiri ca lu pigghiavanu pri pazzu."
full,x,"Murritusu ca cc'era, 'ncugna nni lu vinnipiatta-e-pignati: «Cumpari, pirmittiti ca dicu 'na parola a l'aricchia a lu sceccu?» «Faciti, cci dici chiddu, mentri sapiti parrari cu li scecchi.» 'Ncugna Firrazzanu nni lu sceccu e si cci cala a lu zuccu di l'a­ ricchia comu si cci avissi a parrari 'n gran cunfiden­ za. E chi fa? pigghia lu sicàrru addumatu e mentri fa­ cía finta ca parrava cu lu sceccu, cci lu 'nfila 'nta l'a­ ricchia. Vulistivu vìdiri! Comu lu sceccu si 'ntisi ab­ bruciari, cumencia a jiccàri càuci e satùna di granni virsèriu. La ruttami, figuràmunni, addivintò un pa­ ni-cottu; lu patruni vulennulu tèniri stava abbuscannu càuci; e lu Firrazzanu a vìdiri sta scena, si facía li cchiù grossi risati. E chissa fu la parrata a l'aricchia di lu sceccu! Palermo. accr. di sàutu, salto) terribili. Palermo."
full,x,"Va' fammilla vèniri ccà a tò mugghieri.» Firrazzanu iju a la casa: «Cicca, la Riggina ti voli canusciri; ma sai chi cc'è di novu? ca idda è 'n tinìri, e si tu cci vô' parrari, hai a jisàri la vuci.» «Bonu, cci dici la mogghi; jàmucci.» E si parteru pi lu Palazzu. Ar­ rivannu chi fici nni la Riggina, cci dissi a vuci forti: «A pedi di vostra Maistà!» La Riggina dissi 'nta idda: Taliati! pirchì è surda idda, cridi ca fussiru surdi tutti l'àutri! Si vôta a vuci forti: «Addíu, cummaredda; comu siti? «Bona, Maistà!» arrispunni la mugghieri di Firrazzanu, a vuci cchiù forti. La Riggina pi fàrisi sèntiri jisava la vuci, e macari facía gridi, e la Cicca cchiù di cchiù a gridari, sina ca paría ca si sciarriavanu."
full,x,"Comu l'avi scannatu idda si jetta 'n terra; iddu si vôta cu li latri e cci dici: «Viditi, signuri mei; la livata mia è schifiusa; ogni vota chi mi mettu 'n còrlera tannu mi cujetu quannu l'ammazzu.» Pinsati a chisti puvureddi di li latri, chi cc'eranu iddi quantu cci spiaciu. «Si sapiamu tantu, nni vui, dici, nun cci vinìamu.» «Nun è pri vuàutri signuri; è ogni vota chi mi mettu 'n còrlera chi l'ammazzu. Quannu parsi ad iddu chiama a sò figghia e cci dici: «Pigghia ddu fiscalettu ch'è 'ntra la càscia.» Fa tri suna­ ti, trulì, trulì , trulì! e si alza sò mugghieri. Chiddi comu vittiru alzari a sò mugghieri, dicinu: «Com'è sta cosa? bellu è accussì, chi unu la trova viva 'nn'àutra vota.» E parlanu 'ntra d'iddi."
