Dialect,Domanda,Risposta
full,x,"Aristòtili (384 - 383 a.C. - 7 di marzu dû 322 a.C.) fu unu dî cchiù granni filòsufi di la antichitati. Nzèmmula a sô mastru Platoni è cunziddiratu unu di li cchiù nfruenti pinzatura dâ tradizzioni filusòfica uccidintali. Li tri megghiu filòsufi greci di l'antichitati foru Socrati, Platoni e Aristòtili. Sta triadi di mastri e addevi trasfurmau prufunnamenti la tradizzioni filusòfica pricidenti, tantu ch'idda veni ora chiamata prisucràtica. Giacchî Socrati nun lassau scritti, l'òpiri ca custituìscinu la basi dâ tradizzioni uccidintali sichenti sunnu chiddi dû sô addevu Platoni e chiddi d'Aristòtili. Li sô òpiri, sippuru cunnessi pi tanti aspetti, diffiriscinu prufunnamenti pi stili e cuntinuti. Platoni scrivìu diàlughi filusòfici e arcuni lìttiri, mentri d'Aristòtili junceru finu a nuàutri surtantu li trattati, rivulciuti â sô scola, lu Liceu, e scrivuti prubbabbirmenti comu lizzioni pi l'addevi."
full,x,"Li Carabbineri hannu sempri statu prisenti ntâ tradizzioni di chidda ca oi è l'Italia. Sempri prisenti pâ pupulazzioni, di st'ùrtimi nni pigghiaru, suprattuttu, beni. La prima òpira unni spuntaru fu Pinocchio di Carlo Collodi. Di tannu li Carabbineri furu usati abbastanza ô spissu ntâ lìttiratura. N'asempiu famusu è Lu Giorno di la Civetta (Lu jornu dâ cucca) di Liunardu Sciascia, di quali ficiru macari un film. Ntâ televisioni sunnu assai li serî TV ca hannu li Carabbineri comu prutacunisti. Lu nomu ufficiali dî Carabbineri è n italianu: Arma di li Carabinieri. Nta l'àutri lingui dâ Sicilia s'arricorda l'arbërisht: Karabinerët."
full,x,"Ntô 1873 la lingua fu chiamata ""francu-pruvinzali"" di lu linguista talianu Graziadio-Isaia Ascoli pirchì sta lingua ci avi di na banna tratti cumuni chî parlati dâ lingua d'oil (d'unni si pigghia lu nomu francu) e e àutri tratti cumuni cu chiddi dâ lingua d'oc (d'unni si pigghia lu nomu pruvinzali) ma cû nomu dâ lingua scrittu accussì 'n modu siparatu si putìa pinzari ca lu ""francu-pruvinzali"" fussi n'ammiscata di francisi e di pruvinzali, allura ntô 1969, a l'Univirsitati di Neuchâtel si dicidìu d'usari la palora sìmprici ""francupruvinzali"" (senza trattu d'unioni). La palora romann (o rommant nta l'ortugrafìa antica) pi chiamari lu francupruvinzali fu usata nta un ducumentu di Fribourg (Svìzzira rumanna) dû 1424. Nta l'anni '70, ntâ Valli d'Aosta accuminzaru a usari la palora arpitan/arpetan ca signìfica muntanaru e chidda arpian ca signifìca pasturi, e appoi la furma arpitan fu prifiruta."
full,x,"A dd'èbbica s'accuminzau a cògghiri li cunti, li pruverbi e li liggenni pressu li parranti nativi. Sta trascrizzioni cuntìnua oi. Tanti travagghi foru pubbricati. Ntra d'iddi n'estrattu ntô neuchatelisi (parrata di Neuchâtel) dû testu Li renâ à Dâvid Ronnet (La vurpi di David Ronnet):

Traduzzioni:

Ntô sèculu XX, li scrittura cchiù cèlibbri pi lu sò usu dû francupruvinzali èranu: Prosper Commert (1852 1934), di Bresse; Louis Mercier (1870 1951), cantauturi pupulari e auturi di cchiù di dùdici vulumi di prosa, di Coutouvre, vicinu Roanne; Just Songeon (1880 1940), auturi, pueta e attivista, di La Comme, Sillingy vicinu Annecy; Eugénie Martinet (1896 1968), puitissa d'Aosta; e Joseph Yerly (1896 1961) di Gruyères ca l'òpiri cumpreti foru pubbricati nta Kan la téra tsantè (Quannu la terra cantava)."
full,x,"Sta vuci cunteni na seri di noma di artisti e ntillittuali siciliani chi si distingueru ntê vari èbbichi ntî vari campi curturali. Li nutizzi sunnu accumpagnati quarchi vota di quarchi annotazzioni supra l'òpira o li tracci ca lassau. Lu pitturi Antonello da Messina ntô '400, auturi di l'Annunziata, cunzidiratu comu un ritrattu fimmininu tra li cchiù canusciuti dô munnu; e, nta l'èbbichi cchiù ricenti Renatu Guttusu o Sarvaturi Fiumi si fici canusciri. Li musicisti Alessandro Scarlatti di Palermu, Vincenzo Bellini di Catania e Erricu Petrella di Palermu."
full,x,"A ciavi giuriddica ppi arribaltari lu pricidenti attiggiamentu a statu truvatu ntâ cunstatazzioni ca ntei cunfronta dâ tilivisioni satillitari, ca pâ ticnoluggìa nun arricuarda sulu frichenzi analoggichi, nun putièunu essiri immucati ddi limitatezzi di li risorsi dispunibbili, posti a funnamentu dâ liggittimati dô monopoliu statali. Rouppu trint'anni di st'avvinimenta a statu lu stissu ministru Paulu Gentiloni nta lu missaggiu vidiuarriggistratu in occasioni di li 35 anni ri Telebiella a suttuliniari l'impurtanza di li rui sintenzi nun sulu ppa libbirtati di stampa, ma macari nta vita pulitica taliana. A liggi 7 marzo 2001, n."
full,x,"Si poti prucediri a lu sichestru sulamenti pi n'attu mutivatu di l'auturitati giudizziaria nta lu casu di dilitta, ppi li quali a liggi supra a stampa l'auturizzanu isprissamenti, o nta lu casu di viulazzioni di li normi ca a liggi stissa priscrivi ppi l'innicazzioni di li rispunzabbili. Nta sti casi, quannu c'eni n'assuluta urcenza e nun eni pussibbili lu timpistivu 'ntirventu di l'auturitati giudizziaria, lu sichestru dâ stampa piriodica poti ssiri isicuitu di ufficiala dâ pulizzia giudizziaria, ca anu immidiatamenti, e mai ruoppu li bintiquattru uri, fari dinunzia a l'auturitati giudizziaria. Si chissa nun lu cummalida nta li bintiquattru uru succissivi, lu sichestru s'antienni rivucatu e senza iffettu. A liggi poti stabbiliri, ccu normi di carattiri ginirali, ca venunu fatti pubbrici li mienzi di finanziamentu dâ stampa piriodica. Sunu vietati li pubbricazzioni a stampa, li spittacula e tutti l'autri manifistazzioni ca sunu cuntrarie a lu bon custumi."
full,x,"Pi la pusizzioni da citati, Annibali dicisi d'attaccari cu li turri d'assèdiu cuncintrannu l'attaccu nnî porti uccidintali, i cartagginisi arrinisceru a causari pèrditi, ma dopu na jurnata di battagghia nun rinisceru a furzari li porti, noltri, nni la notti i sicilioti nfucaru tutti i turri d'assèdiu. Ntantu na pistilenza curpìu i campi cartagginisi, ca pèrsiru abbastanti òmini, puru Annibali. Cu la morti di Annibali, Imircuni II pigghiau lu cumannu di l'èsercitu, lu sò primu duviri era chiddu di ricupirari lu murali dî sò òmini, dopu, d'urganizzari novamenti l'assèdiu pi uttèniri na migghiuri trasuta a la citati. A stu puntu Dafniu arrivau cu 30.000 òmini pi rùmpiri l'assèdiu, Imircuni purtau i mircinari nnû campu urintali pi ntircittari i sicilioti, mentri l'èsercitu principali ristau a cuntrullari Girgenti. Ntô primu mumentu i punichi rinisceru a criari difficurtati, ma finìu pi aviri la megghiu Sarausa, mentri l'èsercitu cartagginisi fuju lassanu n'arreri 6.000 morti."
full,x,"Cu li Cartagginisi fora jocu, e cu Mozzia stissa sinza navi, i sicilioti raggiungeru subbitu i mura dâ citati. Dionisiu attaccau cu li turri d'assèdiu, ca eranu cchìu avuti dî mura stissi, arrivannu a l'altizza dî palazza dâ citati. Cu arceri e catapurti vinninu ammazzati li difinsura dî mura, ca pirmisiru d'attaccari chi muntuni li porti nimichi. I finici si difinneru mittennu supra li palazzi, lanciannu palli di focu contru li turri d'assèdiu, nunustanti st'attaccu, i sicilioti mpararu vilocimenti a cuntiniri li ciammi. Mentri i surdati sicilioti circavanu d'avanzari, ncapu i palazzi i finici si difinnìanu lanciannu petri e frecci contra i nimici. I sicilioti purtaru li turri d'assèdiu vicinu i casi, e mannrau li surdati ncapu i tetti, cummattennu e facennusi strata casa pi casa. Na battagghia firoci cu la dispirata risistenza dî finici, ca nun prividìa nudda pietati da parti dî sicilioti."
full,x,"Li stati sunnu: New South Wales, Queenslann, South Australia (miridiunali, Tasmania, Victoria e Western Australia (occidintali); li tirritorî sunnu: l'Australian Capital Territory (lu tirritoriu dâ capitali) e lu Northern Territory (dû nord). L'Australia avi puru un tirritoriu minuri nternu, Jervis Bay Territory (na basi navali ntô New South Wales), diversi tirritorî esterni abbitati Isula Norfolk, Isula Christmas, Isuli Cocos e varî tirritorî esterni 'n larga parti disabbitati: Tirritoriu dî Isuli dû Mari dî Curalli, Isuli Heard e McDonald, Isuli Ashmore e Cariter e lu Tirritoriu Australianu Antarticu. L'Australian Capital Territory fu criatu ntô locu scetu pâ capitali Canberra. Canberra fu funnata comu cumprumissioni tra li dui principali cità, Melbourne e Sydney. La maggiuranza dû tirritoriu australianu è sdisertu o semi-sdisertu. Lu 40% dâ superficî è accupunatu di duni di rina. Sulu l'agnuni ntô sud-est e sud-ovest hannu un clima timpiratu e un turrenu tanticchia fèrtili."
full,x,"Quannu chisti arrivàranu ntê citati rumani pi cuvirnàrili usàvanu li genti rumani chi canuscìanu lu dirittu e li leggi. Li rignanti si limitàru a difènniri lu tirritoriu e a cummanari l'asèrcitu. Ntrattempu pi curpa di li cuntìnui attachi, li citati s'accuminzaru a alliggirìrisi e li cristiani sinni scappàvanu versu li campagni. Accussì finu a l'annu milli li citati si nnibbuleru, e senza citati nun cci putìa èssiri libbirtati, diritti municipali, e pirciò pùlitica, mentri si raffurzava l'auturitati di li feudatari e i genti ca stavanu do feudu erunu comu servi.Lu feudatariu non si curava di comu stavunu i cristiani stanziati ntra lu sòo tirritoriu, iddu nuon si sinteva ubbrigatu a dari sirvizzi a li genti anzi pritinneva ca chisti avìanu a travagghiari gratuitamenti li sò terri."
full,x,"Â cîtati catalana, digradanti supra i lievi e spogghi prupaggini timminali dî Pirenei e affacciata a meridiuni supra û Mediterraneu, ppî contru, â secunna è pusata 'ntâ chìanura chi scinni a sittintrioni a latu dî rilevi cuddinari e virdissimi dâ catina dî Peloritani, s'affaccia 'ntô golfu di Patti 'ntô mari Tirrenu 'ntâ patti infacci all'isuli Eolie 'ntâ pozzioni di costa cumprisa tra â penisula di Milazzo a levanti e û promuntoriu dù Tunnaru a punenti. Û nucleu cchiù anticu dâ cìtadina s'idintifica ccû Pizzaottu, chi potta û nomi duvutu ô scavu d'un puzzu a usu irrigu 'ntâ terra cultivata posta tra û turrenti Idria e û Longano, appartinenti ô missinisi ""Nicolò Goto"" comu discrittu in ""latinu vulgari"" 'ntô documentu datatu 1463: "" Nicolao di Gotho, , in quo Puzzo di Gotho ""."
full,x,"Originariamenti intitulatu “Freddie's Overture”, fu unu ri l'ultimi brani a essìri scrittu (inizziu 1988). Sta canzuni fu scritta nta primavera du 1987. L'inizziu ra canzuni si funni cu la fini ra traccia pricirenti (Guide Me Home). 'N sta canzuni è prisenti John Deacon ca sona lu bassu. É l'ultima traccia ri l'album e arrìmina divìersi parti ri avutri tracci 'n un novu pezzu."
full,x,"Ntô stissu annu dâ scumunicata (1656) a vintiquattr'anni, Spinoza appi a lassari la casa di sò patri e doppu un curtu pirìudu passatu ntâ casa di Van den Ennen, ca lu uspitau senza dumannàricci nenti, a parti un ajutu ntê sò lizziuni di latinu, appi a lassari macari Amsterdam. Si n'ìju a stari ntî un villaggiu ô quantu a Leida. Cuntava a l'amici ca avìa scappatu a un tintativu di ammazzàrilu ntô mentri ca na notti turnava a casa e ammustrava lu manteddu spurtusatu ccô 'n pugnali. Doppu la morti dû patri li sò soru circanu di nun faricci pigghiari l'eredità. Spinoza vosi ca li sò diritti vinèunu rispittati e ficia na causa ê sò soru. Cu tuttu ca avìa vinciutu arrinunzau a tutti cosi e vosi pi iddu simpricimenti un lettu cu un bardacchinu."
full,x,"Ntô primu mumentu Liptini riniscìu a affunnari li mmarcazzioni nimichi, quannu cartaggini sfruttau la supirioritati pi pigghiari li mmarcazzioni sicilioti 'n modu ca nun putìanu cchìu muvirisi, pi appoi acchianari ncapu li mmarcazzioni. Nta stu mentri pi Liptini canciau la battagghia, lassatu sinza ajuti appi a rumpiri la lìnia ri cumattimentu e fujiri lassannu li mmarcazzioni sinza un cummannanti 'n battagghia. La scunfitta pi Sarausa fu pisanti, cu cartaggini ca pruvucau 20.000 morti e la distruzzioni di 100 mmarcazzioni. La scunfitta ri sicilioti misi Dionisiu lu vecchiu nta na pusizzioni difficili, e a Maguni nni la pussibilitati d'assèdiari Sarausa, ripitennu la mprisa di Missina. D'àutra parti si Dionisiu avissi pututu attacari e scunfiggiri l'èsercitu di Imircuni II, Maguni avissi duvutu truvari na basi cchìu sicura."
full,x,"Mentri Dionisiu era mpignatu a sèchiri la sò via a lu putiri, l'èsercitu cartagginisi avìa lassatu Girgenti e marciau longu la costa di Gela, e s'accampau a uccidenti dâ citati furtificannu lu campu cu na trincea e na palizzata. Cartaggini mpiau lu tempu a sacchiari li campagni e raccugghiennu pruvvisti prima di nizziari li upirazzioni d'assèdiu, li citatini Gilisi avìannu prupostu di trasfiriri fimmini e picciriddi a Sarausa, ma li fimmini nsisteru pi ristari n citati, a la fini vinni dicisu di nun custringiri nuddu a lassari la citati. Imircuni II dicisi di pigghiari d'assartu la citati prima di l'arrivu di l'aiuti, nun si priuccupau di custruiri mura ntornu Gela, ma prifiriu pi l'assartu direttu. Nunustanti la risistenza di Gela, i cartagginisi rinisceru a purtari i muntuni contru li mura uccidintali e a d'aprìri brecci."
full,x,"La battagghia di Missina appi locu nnâ primavera dû 397 a.C.. Cartaggini pi l'attaccu a Mozzia di Dionisiu lu vecchiu, avìa mannatu n'èsercitu sutta lu cumannu di Imircuni II p'arricupirari li tirritori pirduti. Imircuni II navigau e marciau longu la costa sittintriunali dâ Sicilia nfinu a Capu Piloru, a 15 km nord di Missina. Mentri l'èsercitu Missinisi niscìu da citati pi offrìri battagghia a lu nimicu, Imircuni II mannau 200 mmarcazzioni chini di surdati pi assartari la citati. La citati vinni sacchiata e distruggiuta da Imircuni, e ricustruuta a la fini dâ guerra. Dopu la scunfitta a Imera nnû 480 a.C. pi manu di Giluni di Sarausa e Tiruni di Girgenti, Cartaggini si tinni luntanu di li chistioni dâ Sicilia pi 70 anni. Nnû 410 a.C."
full,x,"A l'appellu Annibali arricugghiu 40.000 òmini n Africa, Sardigna e nni la pinìsula ibbèrica, e nnâ primavera dû 409 a.C., sutta la scorta ri 60 tririmi, i surdati e i màghini d'assediu foru traspurtati di l'Africa a Mòzzia. Dopu na jurnata di ripusu Annibali uttinni àutri òmini da li citati punichi n Sicilia e avanzau pi pigghiari la citati di Mazzara, ntantu Silinunti priparava li sò difisi rinfurzannu li mura e chiamannu li citatini dintra li mura, mentri missaggeri foru mannati a Gela, Girgenti e Sarausa. Uccupata Mazzara, i Cartagginisi prima ca putissiru arrivari qual'egghiè aiutu nimicu, s'accamparu a uccidenti dâ citati. Annibali vosi vitari upirazzioni ca putissiru fari pèddiri tempu, e chi avissiru pututu rari a Sarausa e àutri citati sicilioti la pussibilitati di mannari a munti l'imprisa cartagginisi, pi chistu urdinau d'attaccari cu li màghini d'assartu."
full,x,"Lu gruppu è lu nziemi dî cumpunenti dâ trasmissioni e di lu mpiantu frinanti dâ bicicletta. Oggi si cunsìddira ca la serî sterzu, li muzzi e lu reggi-sedda nun nni fannu parti, ma nfina à picca tempu arreti si cusiddiràvunu cumprisi macari iddi. Comu à tanti autri cumpunenti dâ bicicletta di cursa, lu gruppu avi statu suggettu di canciamenti ntô cursu di l'anni. Ntê primi dicennî dû XX sèculu li canci di vilucità nun si usàvunu, e mmeci li curritura adupiràvunu du pignuna diffirenti, unu p'ognin banna dâ rota d'arreti, e quannu cci giuvava si firmàvunu e vutàvunu la rota pì canciari pignuni. Ntô menzu dî dui guerri munniali cumpareru tanti miccanismi di canciata, cumannati spissu pì menzu di levi, e tra di chisti cc'èrunu i cancî a bacchetta."
full,x,"La bicichetta di cursa è na sorta di bicicletta ca è pruggittata pû ciclismu supra strata, secunnu li règuli stabbiluti di l'Unioni Ciclìstica Ntirnazziunali (UCI). È la bicichetta ch'avi statu adupirata pì fari cumpitizzioni in linia o puru a tappi, supra a distanzi cchiù o menu longhi, di quannu nascìu stu menzu di trasportu. Veni apprizzata assai, tantu dî curritura agunìstici quantu di l'appassiunati amaturiali, pî so qualità di liggirizza, scurrivulizza e vilucità. La bicicletta di cursa è pinsata nta ogni so parti pî cumpitizzioni. Lu pisu dî bicicletti di cursa muderni è di picca nfiriuri ê 10 kg ntâ chiddi cchiù ecunòmichi e pò rrivari i 5-6 kg ntâ chiddi cchiù custusi. Pî cumpitizzioni agunìstichi l'UCI stabbilìu un pisu mìnimu di 6,8 kg pì vardari la saluti dî ciclisti, comu chî bicicletti cchiù leggî purrìunu macari èssiri troppu fràggili pì gguantari li cunnizzioni cchiù estremi (scinnuti, etc.)."
full,x,"Di forma giniralmenti dritta o picca arcuata, avi na lunghizza ca dipenni dâ larghizza dî spaddi dû ciclista, ma nta tutti òi disciplini unni lu rinnimentu dâ pidaliata nun è essinziali, si prifirìsciunu manubbrî cchiu' larghi, ca garantìsciunu maggiuri cuntrollu e un megghiu supportu contra dî mmistuti dâ rota d'avanti. A' l'estremità dû manubbriu si ponnu gghiùnciri appinnici spiciali, puru noti comu corna, ca secunnu a' quarchidunu giùvunu ntâ nchianata e in particulari quannu si sta' â ddhitta. St'appinnici però sunnu sempri menu diffusi, picchì sunnu piriculosi in casu di caduta.[15]
Avanti ca s'intruduceru li frena a' discu, lu principali richisitu ch'avìunu a' aviri li frena di bicicletta di muntagna era la capacità di lassari spazziu bastanti p'evitari l'accùmulu di fangu, ca vinìa cugghiutu dî gummi larghi."
full,x,"Pi' stu fattu è diffusa la geumitrìa sloping (abbuccata), ntâ quali lu tubbu orizzuntali è particularmenti nclinatu versu dû basciu, cugnuncènnusi a' un tubbu virticali assai curtu. N'autra diffirenza è ntê tilara cu' suspinsioni d'arreti, unni lu carru avi un sistema d'articulazzioni pi' cunsèntiri lu muvimentu virticali dâ rota. Li principali matiriali adupirati sunnu:
La geumitrìa dû tilaru avi un rollu funnamintali pi' ditirminari li capacità e l'inclinazzioni di na bicicletta di muntagna. Nfatti, rispettu a' l'autri bicicletti, ca hannu tutti n'usu sìmili, tra dî varî sorti di bicicletti di muntagna li geumitrìi ponnu canciari assai. Appressu cci su' cirtuni dî variàbbili in jocu: s'avi a' tèniri prisenti ca spissu sunnu intirdipinnenti.[2]
A' tutti sti cunsiddirazzioni s'avi a' gghiùnciri macari unni si va' e metti lu baricentru dû ciclista: si' è cchiu' p'avanti sarravi cchiu' orientatu pâ nchianata, si è cchiu' p'arreti sarravi cchiu' orientatu pâ scinnuta."
